Day,DepAirport,ArrAirport,Carrier,DepTime,ArrTime,Price,Duration,DayAfter
2024-08-19,London,Madrid,KLM,9:55,16:25,$144,5h 30m,False
2024-08-19,London,Madrid,Iberia,7:55,11:20,$119,2h 25m,False
2024-08-19,London,Madrid,Vueling,20:50,8:50,$112,11h 00m,True
2024-08-19,London,Madrid,British Airways,7:55,11:20,$119,2h 25m,False
2024-08-19,London,Madrid,Iberia,6:15,9:40,$167,2h 25m,False
2024-08-19,London,Madrid,Iberia,20:10,23:35,$180,2h 25m,False
2024-08-19,London,Madrid,British Airways,20:10,23:35,$191,2h 25m,False
2024-08-19,London,Madrid,British Airways,6:15,9:40,$191,2h 25m,False
2024-08-19,London,Madrid,Iberia,18:45,22:10,$210,2h 25m,False
2024-08-19,London,Madrid,Iberia,10:50,14:15,$210,2h 25m,False
2024-08-19,London,Madrid,Iberia,11:30,14:55,$210,2h 25m,False
2024-08-19,London,Madrid,Iberia,17:10,20:35,$210,2h 25m,False
2024-08-19,London,Madrid,Brussels Airlines,17:50,23:25,$138,4h 35m,False
2024-08-19,London,Madrid,Brussels Airlines,11:05,16:45,$138,4h 40m,False
2024-08-19,London,Madrid,British Airways,18:45,22:10,$247,2h 25m,False
2024-08-19,London,Madrid,British Airways,17:10,20:35,$247,2h 25m,False
2024-08-19,London,Madrid,British Airways,11:30,14:55,$247,2h 25m,False
2024-10-19,London,Madrid,KLM,6:30,12:05,$182,4h 35m,False
2024-10-19,London,Madrid,Iberia,19:10,22:35,$265,2h 25m,False
2024-10-19,London,Madrid,Vueling,20:50,8:50,$116,11h 00m,True
2024-10-19,London,Madrid,Iberia,11:30,14:55,$265,2h 25m,False
2024-10-19,London,Madrid,Iberia,12:55,16:20,$265,2h 25m,False
2024-10-19,London,Madrid,Iberia,15:50,19:15,$265,2h 25m,False
2024-10-19,London,Madrid,Iberia,17:10,20:35,$265,2h 25m,False
2024-10-19,London,Madrid,Iberia,20:10,23:35,$265,2h 25m,False
2024-10-19,London,Madrid,Iberia,18:45,22:10,$265,2h 25m,False
2024-10-19,London,Madrid,British Airways,20:10,23:35,$270,2h 25m,False
2024-10-19,London,Madrid,British Airways,11:30,14:55,$270,2h 25m,False
2024-10-19,London,Madrid,British Airways,15:50,19:15,$270,2h 25m,False
2024-10-19,London,Madrid,British Airways,17:10,20:35,$270,2h 25m,False
2024-10-19,London,Madrid,British Airways,18:45,22:10,$270,2h 25m,False
2024-10-19,London,Madrid,British Airways,19:10,22:35,$270,2h 25m,False
2024-10-19,London,Madrid,British Airways,12:55,16:20,$300,2h 25m,False
2024-10-19,London,Madrid,Lufthansa,10:50,17:35,$135,5h 45m,False
2024-11-19,London,Madrid,British Airways,7:35,11:10,$61,2h 35m,False
2024-11-19,London,Madrid,Iberia,18:45,22:10,$61,2h 25m,False
2024-11-19,London,Madrid,Iberia,7:35,11:10,$61,2h 35m,False
2024-11-19,London,Madrid,British Airways,6:20,9:55,$61,2h 35m,False
2024-11-19,London,Madrid,Iberia,6:20,9:55,$61,2h 35m,False
2024-11-19,London,Madrid,British Airways,16:40,20:10,$61,2h 30m,False
2024-11-19,London,Madrid,Iberia,8:15,11:45,$61,2h 30m,False
2024-11-19,London,Madrid,Iberia,16:40,20:10,$61,2h 30m,False
2024-11-19,London,Madrid,British Airways,8:15,11:45,$61,2h 30m,False
2024-11-19,London,Madrid,Iberia,19:45,23:10,$61,2h 25m,False
2024-11-19,London,Madrid,British Airways,11:30,14:55,$61,2h 25m,False
2024-11-19,London,Madrid,Iberia,9:15,12:40,$61,2h 25m,False
2024-11-19,London,Madrid,Iberia,17:10,20:35,$61,2h 25m,False
2024-11-19,London,Madrid,Iberia,10:55,14:20,$61,2h 25m,False
2024-11-19,London,Madrid,Iberia,19:10,22:35,$61,2h 25m,False
2024-11-19,London,Madrid,Brussels Airlines,17:50,23:25,$146,4h 35m,False
2024-11-19,London,Madrid,Air France,11:30,17:15,$122,4h 45m,False
2024-11-19,London,Madrid,Air France,17:35,23:05,$137,4h 30m,False
2024-11-19,London,Madrid,Air France,9:00,15:25,$137,5h 25m,False
2024-11-19,London,Madrid,Air France,15:00,23:05,$122,7h 05m,False
2024-11-19,London,Madrid,KLM,6:30,12:15,$187,4h 45m,False
2024-11-19,London,Madrid,Air France,9:00,17:15,$137,7h 15m,False
2024-11-19,London,Madrid,KLM,17:05,23:25,$192,5h 20m,False
2024-11-19,London,Madrid,Air France,11:30,19:15,$167,6h 45m,False
2024-11-19,London,Madrid,KLM,10:00,16:05,$213,5h 05m,False
2024-11-19,London,Madrid,Air France,6:20,15:25,$137,8h 05m,False
2024-11-19,London,Madrid,KLM,15:45,23:25,$187,6h 40m,False
2024-11-19,London,Madrid,KLM,11:45,19:35,$208,6h 50m,False
2024-11-19,London,Madrid,KLM,8:40,16:05,$219,6h 25m,False
2024-11-19,London,Madrid,SWISS,7:00,18:45,$166,10h 45m,False
2024-12-19,London,Madrid,KLM,6:30,12:15,$165,4h 45m,False
2024-12-19,London,Madrid,"TAP AIR PORTUGAL, easyJet",13:40,21:30,$154,6h 50m,False
2024-12-19,London,Madrid,Iberia,6:20,9:55,$210,2h 35m,False
2024-12-19,London,Madrid,British Airways,7:25,11:00,$210,2h 35m,False
2024-12-19,London,Madrid,Iberia,7:25,11:00,$210,2h 35m,False
2024-12-19,London,Madrid,British Airways,6:20,9:55,$210,2h 35m,False
2024-12-19,London,Madrid,Iberia,14:50,18:20,$210,2h 30m,False
2024-12-19,London,Madrid,British Airways,8:20,11:50,$210,2h 30m,False
2024-12-19,London,Madrid,Iberia,8:20,11:50,$210,2h 30m,False
2024-12-19,London,Madrid,British Airways,14:50,18:20,$210,2h 30m,False
2024-12-19,London,Madrid,Iberia,17:10,20:35,$210,2h 25m,False
2024-12-19,London,Madrid,Iberia,15:50,19:15,$210,2h 25m,False
2024-12-19,London,Madrid,Iberia,18:45,22:10,$210,2h 25m,False
2024-12-19,London,Madrid,Iberia,11:30,14:55,$210,2h 25m,False
2024-12-19,London,Madrid,Iberia,10:55,14:20,$210,2h 25m,False
2024-12-19,London,Madrid,Iberia,9:15,12:40,$210,2h 25m,False
2024-12-19,London,Madrid,British Airways,14:50,18:20,$210,2h 30m,False
2024-12-19,London,Madrid,British Airways,11:30,14:55,$210,2h 25m,False
2024-12-19,London,Madrid,Vueling,11:30,14:55,$240,2h 25m,False
2024-12-19,London,Madrid,Iberia,13:35,17:05,$246,2h 30m,False
2024-12-19,London,Madrid,British Airways,13:35,17:05,$264,2h 30m,False
2024-12-19,London,Madrid,Iberia,16:35,20:05,$300,2h 30m,False
2024-12-19,London,Madrid,"British Airways, Iberia",7:20,13:55,$135,5h 35m,False
2024-12-19,London,Madrid,British Airways,16:35,20:05,$318,2h 30m,False
2024-12-19,London,Madrid,"British Airways, Air Europa",7:55,13:30,$150,4h 35m,False
2024-12-19,London,Madrid,KLM,6:30,12:15,$165,4h 45m,False
2024-12-19,London,Madrid,"British Airways, Iberia",6:05,11:55,$153,4h 50m,False
2024-12-19,London,Madrid,Iberia,7:20,13:55,$153,5h 35m,False
2024-12-19,London,Madrid,Brussels Airlines,11:05,16:45,$193,4h 40m,False
2024-12-19,London,Madrid,TAP AIR PORTUGAL,13:40,20:20,$155,5h 40m,False
2024-12-19,London,Madrid,Iberia,6:05,11:55,$171,4h 50m,False
2025-01-19,London,Madrid,Iberia,19:45,23:10,$52,2h 25m,False
2025-01-19,London,Madrid,Iberia,19:10,22:35,$52,2h 25m,False
2025-01-19,London,Madrid,Iberia,18:45,22:10,$52,2h 25m,False
2025-01-19,London,Madrid,Iberia,17:10,20:35,$52,2h 25m,False
2025-01-19,London,Madrid,Iberia,15:50,19:15,$52,2h 25m,False
2025-01-19,London,Madrid,British Airways,7:30,11:00,$56,2h 30m,False
2025-01-19,London,Madrid,British Airways,13:25,17:00,$56,2h 35m,False
2025-01-19,London,Madrid,British Airways,6:20,9:55,$56,2h 35m,False
2025-01-19,London,Madrid,British Airways,16:25,19:50,$69,2h 25m,False
2025-01-19,London,Madrid,British Airways,14:50,18:20,$69,2h 30m,False
2025-01-19,London,Madrid,British Airways,8:25,11:55,$69,2h 30m,False
2025-01-19,London,Madrid,Iberia,9:15,12:40,$89,2h 25m,False
2025-01-19,London,Madrid,Iberia,7:30,11:00,$61,2h 30m,False
2025-01-19,London,Madrid,Iberia,13:25,17:00,$61,2h 35m,False
2025-01-19,London,Madrid,Iberia,6:20,9:55,$61,2h 35m,False
2024-06-19,London,Barcelona,Eurowings,14:45,20:05,$281,4h 20m,False
2024-06-19,London,Barcelona,"Iberia, Vueling",9:15,15:15,$174,5h 00m,False
2024-06-19,London,Barcelona,KLM,11:45,18:50,$165,6h 05m,False
2024-06-19,London,Barcelona,Iberia,14:10,20:20,$214,5h 10m,False
2024-06-19,London,Barcelona,KLM,17:10,22:45,$263,4h 35m,False
2024-06-19,London,Barcelona,"Brussels Airlines, Vueling",17:50,00:20,$156,5h 30m,True
2024-06-19,London,Barcelona,SWISS,13:45,19:15,$271,4h 30m,False
2024-06-19,London,Barcelona,Lufthansa,17:30,23:05,$270,4h 35m,False
2024-06-19,London,Barcelona,Iberia,10:50,17:20,$175,5h 30m,False
2024-06-19,London,Barcelona,TAP AIR PORTUGAL,18:45,1:30,$165,5h 45m,True
2024-06-19,London,Barcelona,Eurowings,8:45,14:40,$259,4h 55m,False
2024-06-19,London,Barcelona,"Brussels Airlines, Vueling",11:05,17:00,$197,4h 55m,False
2024-06-19,London,Barcelona,SWISS,17:10,23:30,$227,5h 20m,False
2024-06-19,London,Barcelona,"British Airways, easyJet",13:10,18:30,$237,4h 20m,False
2024-06-19,London,Barcelona,Lufthansa,9:00,14:50,$261,4h 50m,False
2024-06-19,London,Barcelona,Iberia,11:30,18:10,$175,5h 40m,False
2024-06-19,London,Barcelona,Iberia,10:50,18:10,$175,6h 20m,False
2024-06-19,London,Barcelona,Lufthansa,6:55,12:40,$280,4h 45m,False
2024-06-19,London,Barcelona,Iberia,6:15,13:45,$175,6h 30m,False
2024-06-19,London,Barcelona,SWISS,12:05,17:50,$284,4h 45m,False
2024-06-19,London,Barcelona,KLM,6:30,12:35,$263,5h 05m,False
2024-06-19,London,Barcelona,"British Airways, Iberia",10:50,17:20,$241,5h 30m,False
2024-06-19,London,Barcelona,KLM,8:40,16:25,$165,6h 45m,False
2024-06-19,London,Barcelona,"Iberia, Air Europa",15:55,21:10,$286,4h 15m,False
2024-06-19,London,Barcelona,Lufthansa,13:30,19:30,$270,5h 00m,False
2024-06-19,London,Barcelona,"British Airways, Vueling",8:50,15:55,$158,6h 05m,False
2024-06-19,London,Barcelona,"British Airways, Iberia",6:15,12:45,$277,5h 30m,False
2024-06-19,London,Barcelona,Iberia,14:10,21:20,$175,6h 10m,False
2024-06-19,London,Barcelona,"British Airways, Iberia",13:10,19:45,$277,5h 35m,False
2024-06-19,London,Barcelona,British Airways,17:05,20:15,$472,2h 10m,False
2024-06-19,London,Barcelona,Brussels Airlines,7:45,14:20,$252,5h 35m,False
2024-06-19,London,Barcelona,Vueling,13:45,21:50,$144,7h 05m,False
2024-06-19,London,Barcelona,Iberia,13:10,20:20,$214,6h 10m,False
2024-06-19,London,Barcelona,"British Airways, Vueling",17:20,00:30,$166,6h 10m,True
2024-06-19,London,Barcelona,Iberia,7:55,16:10,$154,7h 15m,False
2024-06-19,London,Barcelona,"British Airways, easyJet",15:40,22:50,$169,6h 10m,False
2024-06-19,London,Barcelona,"Vueling, easyJet",13:45,22:25,$108,7h 40m,False
2024-06-19,London,Barcelona,"British Airways, Vueling",13:10,19:35,$220,5h 25m,False
2024-06-19,London,Barcelona,Lufthansa,9:30,16:10,$268,5h 40m,False
2024-06-19,London,Barcelona,British Airways,10:55,14:05,$496,2h 10m,False
2024-06-19,London,Barcelona,Iberia,9:15,17:20,$188,7h 05m,False
2024-06-19,London,Barcelona,TAP AIR PORTUGAL,13:45,21:50,$193,7h 05m,False
2024-06-19,London,Barcelona,"Vueling, Transavia France",13:45,22:45,$112,8h 00m,False
2024-06-19,London,Barcelona,Iberia,11:30,19:15,$214,6h 45m,False
2024-06-19,London,Barcelona,"Vueling, Iberia",11:30,18:10,$226,5h 40m,False
2024-07-19,London,Barcelona,Eurowings,12:10,19:05,$259,5h 55m,False
2024-07-19,London,Barcelona,"Vueling, easyJet",14:00,22:20,$150,7h 20m,False
2024-07-19,London,Barcelona,"British Airways, Vueling",18:00,00:25,$229,5h 25m,True
2024-07-19,London,Barcelona,Lufthansa,9:30,16:10,$270,5h 40m,False
2024-07-19,London,Barcelona,KLM,6:30,12:35,$310,5h 05m,False
2024-07-19,London,Barcelona,Aer Lingus,15:10,22:20,$222,6h 10m,False
2024-07-19,London,Barcelona,Lufthansa,9:30,15:20,$322,4h 50m,False
2024-07-19,London,Barcelona,"Iberia, Vueling",16:00,22:00,$268,5h 00m,False
2024-07-19,London,Barcelona,SWISS,12:05,17:50,$370,4h 45m,False
2024-07-19,London,Barcelona,KLM,9:55,16:25,$305,5h 30m,False
2024-07-19,London,Barcelona,Lufthansa,6:30,11:55,$356,4h 25m,False
2024-07-19,London,Barcelona,Lufthansa,7:30,13:05,$356,4h 35m,False
2024-07-19,London,Barcelona,Air France,11:30,17:10,$354,4h 40m,False
2024-07-19,London,Barcelona,"British Airways, Iberia",7:55,13:45,$376,4h 50m,False
2024-07-19,London,Barcelona,Lufthansa,6:55,12:40,$347,4h 45m,False
2024-07-19,London,Barcelona,Air France,11:30,18:50,$275,6h 20m,False
2024-07-19,London,Barcelona,"British Airways, Aer Lingus",15:10,22:20,$285,6h 10m,False
2024-07-19,London,Barcelona,Lufthansa,6:30,13:05,$304,5h 35m,False
2024-07-19,London,Barcelona,Lufthansa,9:00,14:50,$354,4h 50m,False
2024-07-19,London,Barcelona,"Aer Lingus, Vueling",6:45,13:25,$260,5h 40m,False
2024-07-19,London,Barcelona,Iberia,13:10,20:20,$289,6h 10m,False
2024-07-19,London,Barcelona,Lufthansa,8:30,15:20,$307,5h 50m,False
2024-07-19,London,Barcelona,Air France,15:20,22:55,$271,6h 35m,False
2024-07-19,London,Barcelona,Vueling,14:00,23:05,$168,8h 05m,False
2024-07-19,London,Barcelona,KLM,8:40,16:25,$266,6h 45m,False
2024-07-19,London,Barcelona,Aer Lingus,14:20,22:20,$222,7h 00m,False
2024-07-19,London,Barcelona,"British Airways, Vueling",7:05,14:40,$216,6h 35m,False
2024-07-19,London,Barcelona,Lufthansa,16:30,23:05,$326,5h 35m,False
2024-07-19,London,Barcelona,Vueling,14:00,23:35,$145,8h 35m,False
2024-07-19,London,Barcelona,"British Airways, Vueling",16:35,23:30,$258,5h 55m,False
2024-07-19,London,Barcelona,Lufthansa,15:30,23:05,$282,6h 35m,False
2024-07-19,London,Barcelona,"British Airways, Volotea",11:00,16:20,$350,4h 20m,False
2024-07-19,London,Barcelona,Iberia,13:10,21:20,$260,7h 10m,False
2024-07-19,London,Barcelona,"British Airways, Vueling",6:45,12:50,$311,5h 05m,False
2024-07-19,London,Barcelona,Lufthansa,7:30,15:20,$282,6h 50m,False
2024-07-19,London,Barcelona,"Brussels Airlines, Vueling",11:05,17:00,$326,4h 55m,False
2024-07-19,London,Barcelona,"British Airways, Vueling",7:00,13:00,$323,5h 00m,False
2024-07-19,London,Barcelona,"Vueling, Transavia France",14:00,22:45,$208,7h 45m,False
2024-07-19,London,Barcelona,"British Airways, Vueling",6:55,14:40,$236,6h 45m,False
2024-07-19,London,Barcelona,Iberia,10:50,18:10,$317,6h 20m,False
2024-07-19,London,Barcelona,Lufthansa,11:30,19:35,$282,7h 05m,False
2024-07-19,London,Barcelona,KLM,14:45,22:45,$295,7h 00m,False
2024-07-19,London,Barcelona,"Aer Lingus, Vueling",18:10,1:40,$269,6h 30m,True
2024-07-19,London,Barcelona,Iberia,10:50,17:20,$365,5h 30m,False
2024-07-19,London,Barcelona,Lufthansa,6:30,15:20,$248,7h 50m,False
2024-08-19,London,Barcelona,KLM,17:10,22:45,$144,4h 35m,False
2024-08-19,London,Barcelona,Vueling,20:50,23:59,$81,2h 09m,False
2024-08-19,London,Barcelona,British Airways,19:25,22:35,$114,2h 10m,False
2024-08-19,London,Barcelona,Vueling,10:15,13:25,$124,2h 10m,False
2024-08-19,London,Barcelona,Iberia,19:25,22:35,$126,2h 10m,False
2024-08-19,London,Barcelona,Iberia,6:35,9:45,$126,2h 10m,False
2024-08-19,London,Barcelona,British Airways,6:35,9:45,$138,2h 10m,False
2024-08-19,London,Barcelona,British Airways,15:00,18:10,$143,2h 10m,False
2024-08-19,London,Barcelona,British Airways,17:10,20:20,$148,2h 10m,False
2024-08-19,London,Barcelona,British Airways,14:05,17:15,$163,2h 10m,False
2024-08-19,London,Barcelona,British Airways,11:05,14:15,$168,2h 10m,False
2024-08-19,London,Barcelona,Iberia,11:05,14:15,$170,2h 10m,False
2024-08-19,London,Barcelona,Iberia,15:00,18:10,$170,2h 10m,False
2024-08-19,London,Barcelona,Iberia,17:10,20:20,$170,2h 10m,False
2024-08-19,London,Barcelona,British Airways,16:00,19:10,$187,2h 10m,False
2024-08-19,London,Barcelona,British Airways,8:45,11:55,$197,2h 10m,False
2024-08-19,London,Barcelona,Iberia,8:45,11:55,$217,2h 10m,False
2024-08-19,London,Barcelona,Iberia,17:10,22:50,$112,4h 40m,False
2024-08-19,London,Barcelona,Lufthansa,17:30,23:05,$148,4h 35m,False
2024-08-19,London,Barcelona,Lufthansa,10:30,16:10,$146,4h 40m,False
2024-08-19,London,Barcelona,KLM,17:10,22:45,$144,4h 35m,False
2024-08-19,London,Barcelona,KLM,9:55,16:25,$165,5h 30m,False
2024-08-19,London,Barcelona,Vueling,14:30,21:00,$193,5h 30m,False
2024-08-19,London,Barcelona,Scandinavian Airlines,9:55,18:20,$137,7h 25m,False
2024-08-19,London,Barcelona,KLM,6:30,12:35,$249,5h 05m,False
2024-08-19,London,Barcelona,KLM,14:45,22:45,$144,7h 00m,False
2024-08-19,London,Barcelona,KLM,11:45,18:50,$229,6h 05m,False
2024-08-19,London,Barcelona,KLM,8:40,16:25,$219,6h 45m,False
2024-08-19,London,Barcelona,KLM,9:55,18:50,$165,7h 55m,False
2024-08-19,London,Barcelona,"Eurowings, Vueling",14:45,23:55,$190,8h 10m,False
2024-08-19,London,Barcelona,"Brussels Airlines, Vueling",11:05,20:20,$188,8h 15m,False
2024-08-19,London,Barcelona,Scandinavian Airlines,6:40,18:20,$137,10h 40m,False
2024-08-19,London,Barcelona,Vueling,14:30,23:40,$252,8h 10m,False
2024-08-19,London,Barcelona,SWISS,14:25,23:15,$327,7h 50m,False
2024-08-19,London,Barcelona,SWISS,7:00,17:50,$242,9h 50m,False
2024-08-19,London,Barcelona,SWISS,7:00,19:15,$242,11h 15m,False
2024-08-19,London,Barcelona,Aegean Airlines,22:15,11:05,$444,11h 50m,True
2024-08-19,London,Barcelona,Turkish Airlines,22:15,10:10,$688,10h 55m,True
2024-08-19,London,Barcelona,United Airlines,12:15,8:20,"$4,414",19h 05m,True
2024-08-19,London,Barcelona,United Airlines,15:20,12:45,"$4,380",20h 25m,True
2024-08-19,London,Barcelona,United Airlines,12:20,14:00,"$4,605",24h 40m,True
2024-08-19,London,Barcelona,United Airlines,10:25,14:00,"$4,605",26h 35m,True
2024-09-19,London,Barcelona,Iberia,6:15,13:45,$112,6h 30m,False
2024-09-19,London,Barcelona,"British Airways, Vueling",18:00,00:30,$123,5h 30m,True
2024-09-19,London,Barcelona,Iberia,10:10,13:20,$272,2h 10m,False
2024-09-19,London,Barcelona,KLM,17:10,22:45,$192,4h 35m,False
2024-09-19,London,Barcelona,Vueling,11:30,18:40,$134,6h 10m,False
2024-09-19,London,Barcelona,"British Airways, Vueling",9:15,15:00,$148,4h 45m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",16:30,22:50,$145,5h 20m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",6:15,13:45,$159,6h 30m,False
2024-09-19,London,Barcelona,Vueling,14:30,20:40,$176,5h 10m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",11:30,18:40,$175,6h 10m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",10:50,17:20,$197,5h 30m,False
2024-09-19,London,Barcelona,"Vueling, easyJet",14:30,22:20,$123,6h 50m,False
2024-09-19,London,Barcelona,"Vueling, Iberia",15:50,22:50,$121,6h 00m,False
2024-09-19,London,Barcelona,"SWISS, Vueling",8:55,15:50,$125,5h 55m,False
2024-09-19,London,Barcelona,"British Airways, easyJet",7:20,12:55,$173,4h 35m,False
2024-09-19,London,Barcelona,"British Airways, Vueling",15:30,21:55,$149,5h 25m,False
2024-09-19,London,Barcelona,"British Airways, Vueling",17:35,23:15,$175,4h 40m,False
2024-09-19,London,Barcelona,"Eurowings, Vueling",12:10,18:50,$171,5h 40m,False
2024-09-19,London,Barcelona,"British Airways, Vueling",14:30,20:45,$156,5h 15m,False
2024-09-19,London,Barcelona,Air France,6:15,11:40,$219,4h 25m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",9:15,16:10,$150,5h 55m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",10:50,18:40,$175,6h 50m,False
2024-09-19,London,Barcelona,"Iberia, Vueling",11:30,18:40,$135,6h 10m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",11:30,18:10,$218,5h 40m,False
2024-09-19,London,Barcelona,"British Airways, Aer Lingus",16:10,22:20,$185,5h 10m,False
2024-09-19,London,Barcelona,KLM,6:30,12:35,$213,5h 05m,False
2024-09-19,London,Barcelona,Lufthansa,17:30,23:05,$235,4h 35m,False
2024-09-19,London,Barcelona,"Vueling, Transavia France",14:30,22:45,$139,7h 15m,False
2024-09-19,London,Barcelona,Lufthansa,6:55,12:40,$227,4h 45m,False
2024-09-19,London,Barcelona,"British Airways, Vueling",9:15,16:10,$152,5h 55m,False
2024-09-19,London,Barcelona,"Iberia, Vueling",16:10,22:00,$190,4h 50m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",7:55,16:10,$175,7h 15m,False
2024-09-19,London,Barcelona,Iberia,13:05,19:15,$217,5h 10m,False
2024-09-19,London,Barcelona,KLM,9:55,16:25,$208,5h 30m,False
2024-09-19,London,Barcelona,Lufthansa,10:30,16:10,$235,4h 40m,False
2024-09-19,London,Barcelona,SWISS,12:05,17:50,$237,4h 45m,False
2024-09-19,London,Barcelona,"Vueling, Transavia",14:30,22:45,$152,7h 15m,False
2024-09-19,London,Barcelona,Iberia,10:50,17:20,$188,5h 30m,False
2024-09-19,London,Barcelona,Lufthansa,11:30,18:10,$204,5h 40m,False
2024-09-19,London,Barcelona,SWISS,17:10,23:25,$225,5h 15m,False
2024-09-19,London,Barcelona,Iberia,11:30,18:10,$188,5h 40m,False
2024-09-19,London,Barcelona,"British Airways, Iberia",10:50,18:10,$218,6h 20m,False
2024-09-19,London,Barcelona,Lufthansa,13:30,19:35,$235,5h 05m,False
2024-09-19,London,Barcelona,Iberia,13:05,22:50,$112,8h 45m,False
2024-09-19,London,Barcelona,"SWISS, easyJet",8:55,16:35,$143,6h 40m,False
2024-10-19,London,Barcelona,Lufthansa,6:55,12:40,$261,4h 45m,False
2024-10-19,London,Barcelona,Lufthansa,11:30,18:10,$184,5h 40m,False
2024-10-19,London,Barcelona,Lufthansa,9:30,16:10,$184,5h 40m,False
2024-10-19,London,Barcelona,Iberia,6:15,12:45,$214,5h 30m,False
2024-10-19,London,Barcelona,KLM,11:45,18:50,$171,6h 05m,False
2024-10-19,London,Barcelona,Lufthansa,8:30,15:25,$186,5h 55m,False
2024-10-19,London,Barcelona,Brussels Airlines,7:45,14:20,$220,5h 35m,False
2024-10-19,London,Barcelona,Lufthansa,6:30,13:05,$235,5h 35m,False
2024-10-19,London,Barcelona,Air France,17:35,22:55,$354,4h 20m,False
2024-10-19,London,Barcelona,"Iberia, Vueling",12:55,18:45,$247,4h 50m,False
2024-10-19,London,Barcelona,TAP AIR PORTUGAL,18:45,1:30,$193,5h 45m,True
2024-10-19,London,Barcelona,Lufthansa,16:30,23:05,$246,5h 35m,False
2024-10-19,London,Barcelona,"Vueling, easyJet",15:00,22:25,$146,6h 25m,False
2024-10-19,London,Barcelona,Lufthansa,10:50,17:45,$227,5h 55m,False
2024-10-19,London,Barcelona,Iberia,12:55,21:20,$112,7h 25m,False
2024-10-19,London,Barcelona,"Lufthansa, Vueling",16:25,23:30,$166,6h 05m,False
2024-10-19,London,Barcelona,Lufthansa,13:45,21:30,$159,6h 45m,False
2024-10-19,London,Barcelona,Lufthansa,10:30,18:10,$168,6h 40m,False
2024-10-19,London,Barcelona,Lufthansa,6:30,11:55,$372,4h 25m,False
2024-10-19,London,Barcelona,Lufthansa,8:30,16:10,$187,6h 40m,False
2024-10-19,London,Barcelona,"Brussels Airlines, Vueling",11:05,17:00,$275,4h 55m,False
2024-10-19,London,Barcelona,KLM,8:40,16:25,$182,6h 45m,False
2024-10-19,London,Barcelona,Aer Lingus,15:50,22:20,$250,5h 30m,False
2024-10-19,London,Barcelona,SWISS,12:05,17:50,$369,4h 45m,False
2024-10-19,London,Barcelona,Iberia,6:15,13:45,$214,6h 30m,False
2024-10-19,London,Barcelona,"British Airways, Vueling",17:35,00:50,$164,6h 15m,True
2024-10-19,London,Barcelona,"British Airways, Vueling",16:55,00:20,$157,6h 25m,True
2024-10-19,London,Barcelona,Aer Lingus,15:10,22:20,$250,6h 10m,False
